image_path,mean,variance,standard_deviation,5_percetile,10_percentile,50_percentile,90_percentile,95_percentile
./139/extracted_femur_model.png,111.33704701273261,1649.5917127294256,40.61516604335658,31.0,51.0,119.0,158.0,165.0
./140/extracted_femur_model.png,150.1658939274002,3145.824678684666,56.08765174871084,45.0,67.0,159.0,219.0,226.0
./141/extracted_femur_model.png,169.63302581883474,3557.209952574344,59.64235032738351,60.0,78.0,181.0,245.0,252.0
./142/extracted_femur_model.png,136.57981768072926,3760.1872373634096,61.32036560037301,23.0,47.0,142.0,212.0,223.0
./143/extracted_femur_model.png,151.19837147887324,2569.568791362003,50.69091428808523,56.0,76.0,157.0,215.0,232.0
./144/extracted_femur_model.png,176.40699975265892,2612.244319046995,51.11011953661422,74.0,97.0,185.0,237.0,250.0
./145/extracted_femur_model.png,134.5908026986094,2019.020221068466,44.933508888895666,53.0,68.0,143.0,189.0,196.0
./146/extracted_femur_model.png,182.85276906114834,2768.580986098733,52.61730690655626,82.0,100.0,199.0,237.0,240.0
./147/extracted_femur_model.png,137.73633920573306,1505.7136421375521,38.8035261559765,59.0,84.0,143.0,185.0,192.0
./148/extracted_femur_model.png,161.22482197355035,3517.578346229751,59.30917590246682,56.0,68.0,171.0,232.0,237.0
./149/extracted_femur_model.png,164.61219712044948,3929.250873119519,62.68373691093663,64.0,80.0,167.0,249.0,253.0
./150/extracted_femur_model.png,151.78273868845923,2911.2665308292644,53.95615378091052,58.0,74.0,157.0,222.0,229.0
./151/extracted_femur_model.png,152.39465994962217,2215.0487775292017,47.064304706743535,63.0,84.0,158.0,209.0,213.0
./152/extracted_femur_model.png,140.33525654234495,3197.3512337946845,56.54512564133786,48.0,63.0,140.0,216.0,228.0
./153/extracted_femur_model.png,152.39465994962217,2215.0487775292017,47.064304706743535,63.0,84.0,158.0,209.0,213.0
./154/extracted_femur_model.png,149.21596845736815,2273.087118098562,47.67690340299548,61.0,77.0,158.0,206.0,215.0
./155/extracted_femur_model.png,140.86509823551495,2451.383503428593,49.511448205729074,54.0,67.0,150.0,198.0,207.0
./156/extracted_femur_model.png,157.08641160949867,2404.221236388437,49.03285874175028,64.0,80.0,166.0,218.0,225.0
./157/extracted_femur_model.png,170.66231417354095,1789.674445939321,42.30454403417345,92.0,109.0,176.0,223.0,227.0
./158/extracted_femur_model.png,168.1487660919273,2071.874183191883,45.51784466768921,87.0,99.0,177.0,223.0,228.0
./159/extracted_femur_model.png,139.98218296152118,2103.958508724722,45.86892748609588,52.0,71.0,150.0,193.0,202.0
./160/extracted_femur_model.png,183.55852587359175,2958.778940580436,54.394659118156405,87.0,103.0,192.0,251.0,253.0
./161/extracted_femur_model.png,174.0749506903353,3770.10994963779,61.40122107611371,61.0,80.0,187.0,250.0,253.0
./162/extracted_femur_model.png,145.61415708952492,2295.097227290746,47.90717302545357,54.0,69.0,156.0,199.0,213.0
./163/extracted_femur_model.png,174.4689778511487,4004.588011350314,63.28181422296862,61.0,79.0,179.0,252.0,253.0
./164/extracted_femur_model.png,122.24887939122277,1548.1404462059265,39.34641592579846,47.0,62.0,129.0,169.0,184.0
./165/extracted_femur_model.png,115.6532774222026,1417.8970423372944,37.65497367330502,48.0,61.0,119.0,163.0,170.0
./166/extracted_femur_model.png,148.18154761904762,3088.905674248866,55.5779243427538,52.0,68.0,154.0,220.0,226.0
./167/extracted_femur_model.png,163.26372599896212,2671.125570548691,51.68293306836108,66.0,91.0,168.0,224.0,231.0
./168/extracted_femur_model.png,145.68244702585955,2788.11269113424,52.80258223926402,51.0,67.0,158.0,205.0,220.0
./169/extracted_femur_model.png,147.43077701847633,1968.145739689839,44.36378860838915,64.05000000000001,88.0,152.0,204.0,211.0
./170/extracted_femur_model.png,156.68362512873327,2000.5425433980918,44.72742495827467,63.0,87.0,164.0,208.0,215.0
./171/extracted_femur_model.png,156.68362512873327,2000.5425433980918,44.72742495827467,63.0,87.0,164.0,208.0,215.0
./172/extracted_femur_model.png,154.57856456264017,1794.366416523307,42.359962423535116,77.0,91.0,161.0,207.0,209.0
./173/extracted_femur_model.png,158.69840089252511,2482.0385780800193,49.82006200397606,72.0,87.0,162.0,223.0,231.0
./174/extracted_femur_model.png,138.67076146403028,2710.6632469170177,52.0640302600271,48.0,64.0,141.0,208.0,221.0
./175/extracted_femur_model.png,170.23371056241427,2322.0155096885164,48.18729614419672,86.0,103.0,176.0,227.0,233.0
./176/extracted_femur_model.png,128.93498565860116,2249.538907650379,47.429304313371276,45.0,61.0,133.0,189.0,195.0
./177/extracted_femur_model.png,144.6815887353879,2129.8623496544533,46.15043173854881,58.0,74.0,150.0,203.0,209.0
./178/extracted_femur_model.png,107.32252731030411,1290.4952084931278,35.923463202942,42.0,54.0,113.0,151.0,156.0
./179/extracted_femur_model.png,109.55055529847293,1592.4818263922452,39.90591217341417,42.0,52.0,114.0,158.0,161.0
./180/extracted_femur_model.png,182.55794783464566,3106.9170816810056,55.73972624332672,73.0,97.0,190.0,253.0,253.0
./181/extracted_femur_model.png,157.84114411441143,1991.2546327944128,44.62347625179388,68.0,92.0,165.0,207.0,222.0
./182/extracted_femur_model.png,142.68467434243846,2079.697274325017,45.60369803343822,66.0,75.0,150.0,197.0,202.0
./183/extracted_femur_model.png,142.68467434243846,2079.697274325017,45.60369803343822,66.0,75.0,150.0,197.0,202.0
./184/extracted_femur_model.png,136.80177622039633,1658.163643534263,40.72055554058986,57.0,72.0,144.0,184.0,193.0
./185/extracted_femur_model.png,152.001024811219,2563.127884602405,50.62734325048476,60.0,77.0,161.0,214.0,221.0
