image_path,mean,variance,standard_deviation,5_percetile,10_percentile,50_percentile,90_percentile,95_percentile
./141/extracted_femur_handmade.png,163.88867086050672,3971.252164026659,63.017871782746354,51.0,68.0,175.0,244.0,252.0
./141/extracted_femur_model.png,169.63302581883474,3557.209952574344,59.64235032738351,60.0,78.0,181.0,245.0,252.0
./142/extracted_femur_handmade.png,135.2183227912671,3551.234522467525,59.5922354209634,36.0,52.0,137.0,211.0,223.0
./142/extracted_femur_model.png,136.57981768072926,3760.1872373634096,61.32036560037301,23.0,47.0,142.0,212.0,223.0
./143/extracted_femur_handmade.png,146.43355887416422,2709.811586297461,52.055850644259586,55.0,70.0,153.0,213.0,230.0
./143/extracted_femur_model.png,151.19837147887324,2569.568791362003,50.69091428808523,56.0,76.0,157.0,215.0,232.0
./144/extracted_femur_handmade.png,174.68276427765815,2351.218955467556,48.48936950989934,77.0,105.0,181.0,233.0,248.0
./144/extracted_femur_model.png,176.40699975265892,2612.244319046995,51.11011953661422,74.0,97.0,185.0,237.0,250.0
./145/extracted_femur_handmade.png,134.2954813632262,2121.027079602745,46.054609754103275,49.0,65.0,144.0,189.0,196.6999999999989
./145/extracted_femur_model.png,134.5908026986094,2019.020221068466,44.933508888895666,53.0,68.0,143.0,189.0,196.0
./146/extracted_femur_handmade.png,175.3586089381148,3384.2823670216503,58.174585232914644,64.0,84.0,192.0,237.0,239.0
./146/extracted_femur_model.png,182.85276906114834,2768.580986098733,52.61730690655626,82.0,100.0,199.0,237.0,240.0
./147/extracted_femur_handmade.png,135.00625,1578.8207198660716,39.734377053957594,59.0,78.0,141.0,184.0,191.0
./147/extracted_femur_model.png,137.73633920573306,1505.7136421375521,38.8035261559765,59.0,84.0,143.0,185.0,192.0
./148/extracted_femur_handmade.png,159.45210185933712,3757.5809717341676,61.299110692849105,53.0,65.0,171.0,232.0,237.0
./148/extracted_femur_model.png,161.22482197355035,3517.578346229751,59.30917590246682,56.0,68.0,171.0,232.0,237.0
./149/extracted_femur_handmade.png,173.54493417286778,4162.483527571511,64.51731184396566,53.0,74.0,186.0,251.0,253.0
./149/extracted_femur_model.png,164.61219712044948,3929.250873119519,62.68373691093663,64.0,80.0,167.0,249.0,253.0
./150/extracted_femur_handmade.png,158.39794988610478,2822.9584923801763,53.13152070457024,61.0,80.0,168.0,223.0,230.0
./150/extracted_femur_model.png,151.78273868845923,2911.2665308292644,53.95615378091052,58.0,74.0,157.0,222.0,229.0
./151/extracted_femur_handmade.png,153.32894241625894,2730.936207876624,52.25836017209709,51.0,72.0,167.0,210.0,213.0
./151/extracted_femur_model.png,152.39465994962217,2215.0487775292017,47.064304706743535,63.0,84.0,158.0,209.0,213.0
./152/extracted_femur_handmade.png,136.43219881145328,3592.5724334328315,59.93807165260517,36.0,55.0,140.0,214.0,226.0
./152/extracted_femur_model.png,140.33525654234495,3197.3512337946845,56.54512564133786,48.0,63.0,140.0,216.0,228.0
./153/extracted_femur_handmade.png,154.15076335877862,2695.172690256978,51.91505263656176,52.94999999999999,72.0,168.0,210.0,214.0
./153/extracted_femur_model.png,152.39465994962217,2215.0487775292017,47.064304706743535,63.0,84.0,158.0,209.0,213.0
./154/extracted_femur_handmade.png,147.6074111934577,2675.667340934165,51.72685318994541,48.0,69.0,159.0,206.0,216.0
./154/extracted_femur_model.png,149.21596845736815,2273.087118098562,47.67690340299548,61.0,77.0,158.0,206.0,215.0
./155/extracted_femur_handmade.png,139.80855435188644,2558.630824594201,50.58291040059084,51.0,65.0,149.0,198.0,207.0
./155/extracted_femur_model.png,140.86509823551495,2451.383503428593,49.511448205729074,54.0,67.0,150.0,198.0,207.0
./156/extracted_femur_handmade.png,156.11527323680522,2544.8932043741975,50.44693453892117,60.0,79.0,166.0,218.0,225.0
./156/extracted_femur_model.png,157.08641160949867,2404.221236388437,49.03285874175028,64.0,80.0,166.0,218.0,225.0
./157/extracted_femur_handmade.png,172.8599934728892,1793.852606666935,42.35389718393025,94.0,113.0,179.0,223.0,227.0
./157/extracted_femur_model.png,170.66231417354095,1789.674445939321,42.30454403417345,92.0,109.0,176.0,223.0,227.0
./158/extracted_femur_handmade.png,174.20607880702119,1835.6682962951409,42.8446997456528,95.0,108.0,183.0,224.0,228.0
./158/extracted_femur_model.png,168.1487660919273,2071.874183191883,45.51784466768921,87.0,99.0,177.0,223.0,228.0
./159/extracted_femur_handmade.png,143.88534298404343,2040.4755854679847,45.171623675356024,56.0,74.0,155.0,195.0,203.0
./159/extracted_femur_model.png,139.98218296152118,2103.958508724722,45.86892748609588,52.0,71.0,150.0,193.0,202.0
./160/extracted_femur_handmade.png,170.59203881572432,2788.0650757422304,52.802131356056364,74.0,94.0,177.0,241.0,251.0
./160/extracted_femur_model.png,183.55852587359175,2958.778940580436,54.394659118156405,87.0,103.0,192.0,251.0,253.0
./161/extracted_femur_handmade.png,174.09859470772912,3958.716919837083,62.918335323155866,59.0,76.0,188.0,250.0,253.0
./161/extracted_femur_model.png,174.0749506903353,3770.10994963779,61.40122107611371,61.0,80.0,187.0,250.0,253.0
./162/extracted_femur_handmade.png,147.72496919285274,2283.876683994738,47.7899224104281,53.0,70.0,158.0,200.0,214.0
./162/extracted_femur_model.png,145.61415708952492,2295.097227290746,47.90717302545357,54.0,69.0,156.0,199.0,213.0
./163/extracted_femur_handmade.png,168.24018583042974,4245.084935621681,65.15431632379915,45.0,68.0,175.0,252.0,253.0
./163/extracted_femur_model.png,174.4689778511487,4004.588011350314,63.28181422296862,61.0,79.0,179.0,252.0,253.0
./164/extracted_femur_handmade.png,121.82375871973738,1557.2527921092028,39.462042421917324,48.0,62.0,128.0,169.0,183.0
./164/extracted_femur_model.png,122.24887939122277,1548.1404462059265,39.34641592579846,47.0,62.0,129.0,169.0,184.0
./165/extracted_femur_handmade.png,112.2289700920684,1375.8731173872795,37.09276367955453,50.0,61.0,114.0,161.0,169.0
./165/extracted_femur_model.png,115.6532774222026,1417.8970423372944,37.65497367330502,48.0,61.0,119.0,163.0,170.0
./166/extracted_femur_handmade.png,148.46629705281586,3185.871857983543,56.443528043377505,52.0,65.0,157.0,220.0,226.0
./166/extracted_femur_model.png,148.18154761904762,3088.905674248866,55.5779243427538,52.0,68.0,154.0,220.0,226.0
./167/extracted_femur_handmade.png,168.4442521631644,2931.1840986063767,54.14041095712496,64.0,82.0,182.0,226.0,232.0
./167/extracted_femur_model.png,163.26372599896212,2671.125570548691,51.68293306836108,66.0,91.0,168.0,224.0,231.0
./168/extracted_femur_handmade.png,146.87542642042112,2677.6635780001443,51.74614553761608,57.0,71.0,158.0,205.0,220.0
./168/extracted_femur_model.png,145.68244702585955,2788.11269113424,52.80258223926402,51.0,67.0,158.0,205.0,220.0
./169/extracted_femur_handmade.png,148.94911147011308,2051.975870239055,45.298740272098684,63.0,87.0,155.0,205.0,212.0
./169/extracted_femur_model.png,147.43077701847633,1968.145739689839,44.36378860838915,64.05000000000001,88.0,152.0,204.0,211.0
./170/extracted_femur_handmade.png,155.4076914882284,2215.364308583632,47.06765671438968,58.30000000000001,84.0,164.0,209.0,215.0
./170/extracted_femur_model.png,156.68362512873327,2000.5425433980918,44.72742495827467,63.0,87.0,164.0,208.0,215.0
./171/extracted_femur_handmade.png,155.79631612765047,2185.585842072692,46.75024964716971,59.0,83.0,164.0,209.0,215.0
./171/extracted_femur_model.png,156.68362512873327,2000.5425433980918,44.72742495827467,63.0,87.0,164.0,208.0,215.0
./172/extracted_femur_handmade.png,137.90246475083413,2302.422367189453,47.983563510742435,59.0,72.0,139.0,203.0,208.0
./172/extracted_femur_model.png,154.57856456264017,1794.366416523307,42.359962423535116,77.0,91.0,161.0,207.0,209.0
./173/extracted_femur_handmade.png,166.59129082426128,2589.858462252902,50.8906520124561,70.0,89.0,176.0,225.10000000000036,232.54999999999927
./173/extracted_femur_model.png,158.69840089252511,2482.0385780800193,49.82006200397606,72.0,87.0,162.0,223.0,231.0
./174/extracted_femur_handmade.png,138.3186018848934,3057.787229228365,55.29726240265756,38.0,58.0,143.0,210.0,222.0
./174/extracted_femur_model.png,138.67076146403028,2710.6632469170177,52.0640302600271,48.0,64.0,141.0,208.0,221.0
./175/extracted_femur_handmade.png,172.515625,2989.813247922867,54.6791847774166,70.0,87.0,190.0,230.0,236.0
./175/extracted_femur_model.png,170.23371056241427,2322.0155096885164,48.18729614419672,86.0,103.0,176.0,227.0,233.0
./176/extracted_femur_handmade.png,132.59542759051186,2130.9858998171667,46.16260282758292,50.0,67.0,137.0,190.0,196.0
./176/extracted_femur_model.png,128.93498565860116,2249.538907650379,47.429304313371276,45.0,61.0,133.0,189.0,195.0
./177/extracted_femur_handmade.png,143.11632913947386,2400.845446203179,48.9984228950604,50.10000000000002,69.0,150.0,204.0,209.0
./177/extracted_femur_model.png,144.6815887353879,2129.8623496544533,46.15043173854881,58.0,74.0,150.0,203.0,209.0
./178/extracted_femur_handmade.png,105.48235644153526,1407.218805039269,37.5129151764998,40.0,51.0,111.0,151.0,156.0
./178/extracted_femur_model.png,107.32252731030411,1290.4952084931278,35.923463202942,42.0,54.0,113.0,151.0,156.0
./179/extracted_femur_handmade.png,113.26613802502787,1538.2790652363078,39.22090087231944,45.0,56.0,121.0,158.0,162.0
./179/extracted_femur_model.png,109.55055529847293,1592.4818263922452,39.90591217341417,42.0,52.0,114.0,158.0,161.0
./180/extracted_femur_handmade.png,172.56451777513183,3482.549834735141,59.01313273107216,62.0,85.0,179.0,252.0,253.0
./180/extracted_femur_model.png,182.55794783464566,3106.9170816810056,55.73972624332672,73.0,97.0,190.0,253.0,253.0
./181/extracted_femur_handmade.png,155.96030996030996,1952.660114362439,44.18891393055999,65.0,88.0,165.0,205.0,216.0
./181/extracted_femur_model.png,157.84114411441143,1991.2546327944128,44.62347625179388,68.0,92.0,165.0,207.0,222.0
./182/extracted_femur_handmade.png,128.92183782305483,2790.728527621996,52.82734639958736,40.0,54.0,132.0,195.0,201.0
./182/extracted_femur_model.png,142.68467434243846,2079.697274325017,45.60369803343822,66.0,75.0,150.0,197.0,202.0
./183/extracted_femur_handmade.png,130.26919026769383,2678.0105604871587,51.74949816652485,44.0,57.0,133.0,195.0,201.0
./183/extracted_femur_model.png,142.68467434243846,2079.697274325017,45.60369803343822,66.0,75.0,150.0,197.0,202.0
./184/extracted_femur_handmade.png,141.9814757257413,1349.5369229667601,36.73604392101523,67.0,86.0,147.0,185.0,193.0
./184/extracted_femur_model.png,136.80177622039633,1658.163643534263,40.72055554058986,57.0,72.0,144.0,184.0,193.0
./185/extracted_femur_handmade.png,145.87240948813982,2962.19240979986,54.426026952184,48.0,64.0,153.0,213.0,220.0
./185/extracted_femur_model.png,152.001024811219,2563.127884602405,50.62734325048476,60.0,77.0,161.0,214.0,221.0
